# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 210:         4.430       52.171      -0.20  VALKENBURG
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# DD       = Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord, 90=oost, 180=zuid, 270=west, 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# FH       = Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# SQ       = Duur van de zonneschijn (in 0.1 uren) per uurvak, berekend uit globale straling  (-1 for <0.05 uur); 
# Q        = Globale straling (in J/cm2) per uurvak; 
# DR       = Duur van de neerslag (in 0.1 uur) per uurvak; 
# N        = Bewolking (bedekkingsgraad van de bovenlucht in achtsten), tijdens de waarneming (9=bovenlucht onzichtbaar); 
# 
# STN,YYYYMMDD,   HH,   DD,   FH,    T,   SQ,    Q,   DR,    N
# 
  210,20150423,    6,   10,   20,   70,    0,   10,    0,     
  210,20150423,    7,    0,   10,   74,    0,   29,    0,     
  210,20150423,    8,    0,    0,   79,    0,   54,    0,     
  210,20150423,    9,  990,    0,  100,    3,  143,    0,     
  210,20150423,   10,  320,   20,   93,   10,  270,    0,     
  210,20150423,   11,  330,   30,   98,    9,  273,    0,     
  210,20150423,   12,  330,   30,  106,   10,  296,    0,     
  210,20150423,   13,  330,   30,  106,   10,  284,    0,     
  210,20150423,   14,  320,   40,  106,   10,  259,    0,     
  210,20150423,   15,  340,   40,  110,   10,  222,    0,     
  210,20150423,   16,  340,   40,  112,   10,  173,    0,     
  210,20150423,   17,  350,   30,  107,   10,  115,    0,     
  210,20150423,   18,  360,   30,   95,   10,   54,    0,     
  210,20150423,   19,  360,   20,   77,    3,   10,    0,     
  210,20150423,   20,  330,   10,   70,    0,    0,    0,     
  210,20150423,   21,  290,   10,   58,    0,    0,    0,     
  210,20150423,   22,    0,   10,   49,    0,    0,    0,     
  210,20150423,   23,   90,    0,   54,    0,    0,    0,     
  210,20150423,   24,   90,   10,   53,    0,    0,    0,     
  210,20150424,    1,    0,    0,   32,    0,    0,    0,     
  210,20150424,    2,    0,    0,   32,    0,    0,    0,     
  210,20150424,    3,  220,   10,   28,    0,    0,    0,     
  210,20150424,    4,  160,    0,   26,    0,    0,    0,     
  210,20150424,    5,    0,   10,   25,    0,    3,    0,     
  210,20150424,    6,    0,    0,   43,    0,   27,    0,     
  210,20150424,    7,  190,    0,   88,    7,   82,    0,     
  210,20150424,    8,  200,   20,  116,   10,  140,    0,     
  210,20150424,    9,  260,   20,  140,    8,  182,    0,     
  210,20150424,   10,  270,   50,  143,    8,  212,    0,     
  210,20150424,   11,  260,   50,  154,    7,  236,    0,     
  210,20150424,   12,  280,   50,  156,    9,  271,    0,     
  210,20150424,   13,  270,   50,  160,   10,  277,    0,     
  210,20150424,   14,  260,   60,  160,   10,  248,    0,     
  210,20150424,   15,  260,   60,  143,    9,  179,    0,     
  210,20150424,   16,  240,   50,  160,    4,  109,    0,     
  210,20150424,   17,  250,   40,  145,    8,   81,    0,     
  210,20150424,   18,  250,   60,  121,    7,   32,    0,     
  210,20150424,   19,  230,   50,  112,    2,    6,    0,     
  210,20150424,   20,  230,   70,  111,    0,    0,    0,     
  210,20150424,   21,  230,   80,  111,    0,    0,    0,     
  210,20150424,   22,  230,   70,  112,    0,    0,    0,     
  210,20150424,   23,  230,   60,  113,    0,    0,    0,     
  210,20150424,   24,  230,   60,  112,    0,    0,    0,     
  210,20150425,    1,  230,   50,  110,    0,    0,    0,     
  210,20150425,    2,  220,   60,  111,    0,    0,    0,     
  210,20150425,    3,  220,   40,  112,    0,    0,    0,     
  210,20150425,    4,  230,   50,  109,    0,    0,    0,     
  210,20150425,    5,  210,   50,  108,    0,    1,    0,     
  210,20150425,    6,  200,   40,  109,    0,    9,    5,     
  210,20150425,    7,  200,   40,  108,    0,   18,    9,     
  210,20150425,    8,  200,   40,  118,    1,   41,    6,     
  210,20150425,    9,  200,   50,  127,    0,   93,    0,     
  210,20150425,   10,  220,   50,  128,    0,   66,    0,     
  210,20150425,   11,  230,   60,  134,    0,   71,    0,     
  210,20150425,   12,  240,   80,  132,    0,   99,    0,     
  210,20150425,   13,  230,   90,  124,    0,  107,    0,     
  210,20150425,   14,  240,   90,  124,    0,   87,    0,     
  210,20150425,   15,  240,   90,  141,    2,   99,    0,     
  210,20150425,   16,  230,   90,  139,    5,  119,    0,     
  210,20150425,   17,  240,   70,  142,   10,  111,    0,     
  210,20150425,   18,  230,   70,  132,   10,   58,    0,     
  210,20150425,   19,  230,   80,  122,    3,   12,    0,     
  210,20150425,   20,  230,   60,  119,    0,    0,    0,     
  210,20150425,   21,  220,   50,  117,    0,    0,    0,     
  210,20150425,   22,  220,   50,  121,    0,    0,    0,     
  210,20150425,   23,  230,   60,  123,    0,    0,    0,     
  210,20150425,   24,  230,   70,  117,    0,    0,    2,     
  210,20150426,    1,  240,   50,  113,    0,    0,    6,     
  210,20150426,    2,  230,   30,  111,    0,    0,    0,     
  210,20150426,    3,  240,   40,  112,    0,    0,    0,     
  210,20150426,    4,  240,   40,  111,    0,    0,    7,     
  210,20150426,    5,  250,   50,  109,    0,    0,    0,     
  210,20150426,    6,  260,   50,  106,    0,    6,    0,     
  210,20150426,    7,  260,   50,  100,    0,   10,    0,     
  210,20150426,    8,  360,   30,   98,    0,   27,    0,     
  210,20150426,    9,   30,   30,  104,    0,   60,    0,     
  210,20150426,   10,   40,   40,  105,    0,   57,    0,     
  210,20150426,   11,   40,   30,  109,    0,   68,    0,     
  210,20150426,   12,   40,   30,  110,    0,   73,    0,     
  210,20150426,   13,   40,   30,  110,    1,   70,    0,     
  210,20150426,   14,   20,   40,  107,    0,   50,    0,     
  210,20150426,   15,   50,   40,  104,    0,   81,    0,     
  210,20150426,   16,   40,   40,  101,    0,   67,    0,     
  210,20150426,   17,   30,   40,  100,    0,   39,    0,     
  210,20150426,   18,   20,   40,   96,    0,   26,    0,     
  210,20150426,   19,   20,   40,   92,    2,   10,    0,     
  210,20150426,   20,   30,   40,   82,    0,    0,    0,     
  210,20150426,   21,   10,   40,   83,    0,    0,    0,     
  210,20150426,   22,   20,   40,   79,    0,    0,    0,     
  210,20150426,   23,   20,   50,   72,    0,    0,    0,     
  210,20150426,   24,   10,   40,   62,    0,    0,    0,     
  210,20150427,    1,   10,   40,   61,    0,    0,    0,     
  210,20150427,    2,   10,   40,   53,    0,    0,    0,     
  210,20150427,    3,   10,   40,   54,    0,    0,    0,     
  210,20150427,    4,   20,   40,   56,    0,    0,    0,     
  210,20150427,    5,   20,   40,   53,    0,    3,    0,     
  210,20150427,    6,   20,   30,   71,    7,   38,    0,     
  210,20150427,    7,  360,   40,   80,    9,   91,    0,     
  210,20150427,    8,  360,   60,   90,    8,  132,    0,     
  210,20150427,    9,  360,   60,   96,   10,  179,    0,     
  210,20150427,   10,  350,   70,  106,   10,  247,    0,     
  210,20150427,   11,  350,   70,  103,   10,  284,    0,     
  210,20150427,   12,  350,   80,   99,   10,  302,    0,     
  210,20150427,   13,  360,   80,   97,   10,  296,    0,     
  210,20150427,   14,  350,   80,   96,   10,  275,    0,     
  210,20150427,   15,  350,   80,   92,   10,  236,    0,     
  210,20150427,   16,  350,   80,   86,   10,  192,    0,     
  210,20150427,   17,   10,   80,   81,   10,  127,    0,     
  210,20150427,   18,  360,   70,   74,   10,   64,    0,     
  210,20150427,   19,  360,   60,   62,    3,   14,    0,     
  210,20150427,   20,   10,   40,   52,    0,    0,    0,     
  210,20150427,   21,   20,   30,   39,    0,    0,    0,     
  210,20150427,   22,    0,   10,   35,    0,    0,    0,     
  210,20150427,   23,    0,    0,   24,    0,    0,    0,     
  210,20150427,   24,    0,    0,   -1,    0,    0,    0,     
  210,20150428,    1,    0,    0,   -2,    0,    0,    0,     
  210,20150428,    2,    0,    0,    0,    0,    0,    0,     
  210,20150428,    3,  160,   10,   12,    0,    0,    0,     
  210,20150428,    4,  190,   20,   22,    0,    0,    0,     
  210,20150428,    5,  160,   20,   42,    0,    2,    0,     
  210,20150428,    6,  180,   40,   53,    2,   24,    0,     
  210,20150428,    7,  180,   20,   67,    5,   55,    2,     
  210,20150428,    8,  280,   50,   91,    8,  114,    0,     
  210,20150428,    9,  280,   80,   91,    9,  195,    0,     
  210,20150428,   10,  270,   90,   93,   10,  248,    0,     
  210,20150428,   11,  260,   80,   96,   10,  287,    0,     
  210,20150428,   12,  270,   90,   94,   10,  275,    0,     
  210,20150428,   13,  270,   90,   88,   10,  263,    0,     
  210,20150428,   14,  260,   90,   95,   10,  238,    0,     
  210,20150428,   15,  260,   90,  101,    9,  203,    0,     
  210,20150428,   16,  250,   80,   97,   10,  185,    0,     
  210,20150428,   17,  240,   80,   94,   10,  121,    0,     
  210,20150428,   18,  230,   70,   88,   10,   61,    0,     
  210,20150428,   19,  220,   50,   78,    3,   14,    0,     
  210,20150428,   20,  210,   40,   76,    0,    0,    0,     
  210,20150428,   21,  220,   40,   77,    0,    0,    0,     
  210,20150428,   22,  220,   40,   74,    0,    0,    0,     
  210,20150428,   23,  210,   40,   69,    0,    0,    0,     
  210,20150428,   24,  200,   40,   58,    0,    0,    0,     
  210,20150429,    1,  180,   30,   43,    0,    0,    0,     
  210,20150429,    2,  170,   30,   39,    0,    0,    0,     
  210,20150429,    3,  180,   30,   43,    0,    0,    0,     
  210,20150429,    4,  180,   30,   44,    0,    0,    0,     
  210,20150429,    5,  180,   40,   56,    0,    4,    0,     
  210,20150429,    6,  170,   30,   65,    0,   29,    0,     
  210,20150429,    7,  180,   40,   80,    2,   65,    0,     
  210,20150429,    8,  200,   50,   97,    7,  114,    0,     
  210,20150429,    9,  180,   60,   94,    1,   69,    0,     
  210,20150429,   10,  190,   50,  113,    0,   78,    0,     
  210,20150429,   11,  190,   70,  132,    1,  160,    0,     
  210,20150429,   12,  210,   80,  128,    1,  144,    0,     
  210,20150429,   13,  220,   80,  131,    1,  115,    0,     
  210,20150429,   14,  240,   60,  124,    0,   66,    0,     
  210,20150429,   15,  220,   70,  129,    0,   74,    0,     
  210,20150429,   16,  250,   80,  117,    3,  110,    0,     
  210,20150429,   17,  230,   80,  112,    2,   58,    0,     
  210,20150429,   18,  230,   70,   98,    0,   12,    0,     
  210,20150429,   19,  240,   60,   88,    0,    1,    7,     
  210,20150429,   20,  230,   70,   80,    0,    0,   10,     
  210,20150429,   21,  280,   30,   68,    0,    0,   10,     
  210,20150429,   22,  190,   30,   43,    0,    0,    0,     
  210,20150429,   23,  170,   30,   45,    0,    0,    0,     
  210,20150429,   24,  170,   20,   44,    0,    0,    0,     
  210,20150430,    1,  190,   20,   69,    0,    0,    1,     
  210,20150430,    2,  210,   20,   65,    0,    0,    8,     
  210,20150430,    3,  220,   30,   69,    0,    0,    0,     
  210,20150430,    4,  230,   40,   63,    0,    0,    0,     
  210,20150430,    5,  180,   30,   54,    2,    6,    0,     
  210,20150430,    6,  180,   30,   82,    8,   52,    0,     
  210,20150430,    7,  230,   40,   96,    4,   60,    6,     
  210,20150430,    8,  220,   60,   89,    7,  111,    1,     
  210,20150430,    9,  240,   70,  102,    8,  167,    3,     
  210,20150430,   10,  240,   90,  111,   10,  199,    0,     
  210,20150430,   11,  230,   90,  109,   10,  276,    0,     
  210,20150430,   12,  250,   90,  118,   10,  291,    0,     
  210,20150430,   13,  250,  100,  117,   10,  297,    0,     
  210,20150430,   14,  250,   90,  115,   10,  276,    0,     
  210,20150430,   15,  250,   90,  116,   10,  236,    0,     
  210,20150430,   16,  250,   90,  100,    8,  150,    0,     
  210,20150430,   17,  260,   80,  106,    8,  114,    0,     
  210,20150430,   18,  260,   70,  102,    7,   53,    0,     
  210,20150430,   19,  290,   40,   82,    5,   12,    0,     
  210,20150430,   20,  270,   30,   73,    0,    0,    0,     
  210,20150430,   21,  300,   50,   79,    0,    0,    0,     
  210,20150430,   22,  300,   40,   72,    0,    0,    0,     
  210,20150430,   23,  300,   50,   73,    0,    0,    0,     
  210,20150430,   24,  290,   40,   75,    0,    0,    0,     
  210,20151101,    1,  170,   10,   47,    0,    0,    0,     
  210,20151101,    2,    0,   10,   36,    0,    0,    0,     
  210,20151101,    3,  160,   10,   36,    0,    0,    0,     
  210,20151101,    4,  170,   20,   44,    0,    0,    0,     
  210,20151101,    5,  160,   10,   34,    0,    0,    0,     
  210,20151101,    6,  160,   20,   52,    0,    0,    0,     
  210,20151101,    7,  120,   10,   44,    0,    1,    0,     
  210,20151101,    8,  320,   10,   50,    2,   20,    0,     
  210,20151101,    9,  990,   10,   83,    5,   51,    0,     
  210,20151101,   10,  990,   10,  109,   10,   97,    0,     
  210,20151101,   11,  990,   10,  126,   10,  122,    0,     
  210,20151101,   12,   50,   10,  127,   10,  131,    0,     
  210,20151101,   13,  170,   20,  142,   10,  122,    0,     
  210,20151101,   14,   60,   10,  135,   10,   97,    0,     
  210,20151101,   15,  100,   20,  133,   10,   60,    0,     
  210,20151101,   16,   80,   20,  115,    7,   19,    0,     
  210,20151101,   17,  160,   20,   96,    0,    0,    0,     
  210,20151101,   18,   30,   20,   81,    0,    0,    0,     
  210,20151101,   19,    0,   10,   66,    0,    0,    0,     
  210,20151101,   20,   20,   10,   54,    0,    0,    0,     
  210,20151101,   21,   30,   10,   44,    0,    0,    0,     
  210,20151101,   22,  990,   10,   46,    0,    0,    0,     
  210,20151101,   23,   60,   20,   63,    0,    0,    0,     
  210,20151101,   24,   60,   20,   59,    0,    0,    0,     
  210,20151102,    1,  100,   10,   53,    0,    0,    0,     
  210,20151102,    2,   70,   10,   50,    0,    0,    0,     
  210,20151102,    3,   80,   10,   52,    0,    0,    0,     
  210,20151102,    4,   80,   10,   53,    0,    0,    0,     
  210,20151102,    5,   70,   10,   50,    0,    0,    0,     
  210,20151102,    6,   80,   20,   48,    0,    0,    0,     
  210,20151102,    7,  100,   10,   42,    0,    1,    0,     
  210,20151102,    8,  120,   20,   70,    8,   25,    0,     
  210,20151102,    9,  120,   20,   90,   10,   65,    0,     
  210,20151102,   10,  120,   30,  116,   10,  105,    0,     
  210,20151102,   11,  130,   30,  130,   10,  131,    0,     
  210,20151102,   12,  130,   40,  142,   10,  132,    0,     
  210,20151102,   13,  110,   30,  153,   10,  123,    0,     
  210,20151102,   14,  110,   40,  152,   10,  107,    0,     
  210,20151102,   15,  140,   40,  146,   10,   65,    0,     
  210,20151102,   16,  130,   30,  125,    7,   20,    0,     
  210,20151102,   17,  140,   30,  111,    0,    0,    0,     
  210,20151102,   18,  100,   20,   98,    0,    0,    0,     
  210,20151102,   19,  140,   20,   96,    0,    0,    0,     
  210,20151102,   20,  120,   20,   88,    0,    0,    0,     
  210,20151102,   21,  150,   20,   70,    0,    0,    0,     
  210,20151102,   22,  130,   20,   74,    0,    0,    0,     
  210,20151102,   23,  140,   20,   66,    0,    0,    0,     
  210,20151102,   24,  140,   20,   48,    0,    0,    0,     
  210,20151103,    1,  130,   10,   48,    0,    0,    0,     
  210,20151103,    2,  130,   20,   57,    0,    0,    0,     
  210,20151103,    3,  150,   20,   52,    0,    0,    0,     
  210,20151103,    4,  160,   20,   50,    0,    0,    0,     
  210,20151103,    5,  130,   30,   40,    0,    0,    0,     
  210,20151103,    6,  140,   30,   44,    0,    0,    0,     
  210,20151103,    7,  140,   30,   50,    0,    1,    0,     
  210,20151103,    8,  130,   30,   61,    8,   24,    0,     
  210,20151103,    9,  130,   20,   79,    8,   60,    0,     
  210,20151103,   10,  130,   30,   92,    6,   74,    0,     
  210,20151103,   11,  140,   20,  109,    2,   69,    0,     
  210,20151103,   12,  140,   20,  127,    5,  103,    0,     
  210,20151103,   13,  140,   20,  145,    6,   81,    0,     
  210,20151103,   14,  170,   30,  151,   10,   86,    0,     
  210,20151103,   15,  130,   20,  156,    8,   47,    0,     
  210,20151103,   16,  130,   20,  146,    5,   15,    0,     
  210,20151103,   17,  130,   20,  136,    0,    0,    0,     
  210,20151103,   18,  130,   30,  132,    0,    0,    0,     
  210,20151103,   19,  130,   20,  116,    0,    0,    0,     
  210,20151103,   20,  130,   30,  119,    0,    0,    0,     
  210,20151103,   21,  130,   20,  118,    0,    0,    0,     
  210,20151103,   22,  120,   20,  117,    0,    0,    0,     
  210,20151103,   23,  180,   20,  116,    0,    0,    0,     
  210,20151103,   24,  140,   30,  121,    0,    0,    0,     
  210,20151104,    1,  120,   30,  113,    0,    0,    0,     
  210,20151104,    2,  140,   30,  115,    0,    0,    0,     
  210,20151104,    3,  140,   40,  111,    0,    0,    0,     
  210,20151104,    4,  140,   30,  107,    0,    0,    0,     
  210,20151104,    5,  140,   40,   99,    0,    0,    0,     
  210,20151104,    6,  140,   30,   96,    0,    0,    0,     
  210,20151104,    7,  130,   40,   97,    0,    1,    0,     
  210,20151104,    8,  140,   30,  102,    0,   14,    0,     
  210,20151104,    9,  130,   30,  109,    0,   20,    0,     
  210,20151104,   10,  140,   30,  126,    0,   37,    0,     
